,eventNm,opar,eventCo,eventStartDate,eventEndDate,eventStartTime,eventEndTime,chrgeInfo,mnnst,auspcInstt,phoneNumber,suprtInstt,seatNumber,admfee,entncAge,dscntInfo,atpn,homepageUrl,advantkInfo,prkplceYn,rdnmadr,lnmadr,latitude,longitude,referenceDate,insttCode
1963,"‘예(禮)’로 지은 경복궁, 동양미학으로 읽다",문화정보원 B3 극장3,경복궁 탄생 과정을 다각도로 생각해보는 강의,2016-11-14,2016-11-14,17:00 ~ 19:00,null,무료,아시아문화원,국립아시아문화전당,1899-5566,null,null,무료(선착순),만 12세 미만일 경우 보호자 동반,null,null,https://www.acc.go.kr/board/schedule/education/1042,"홈페이지 신청, 현장신청",Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
1964,마에스트로 필하모닉 오케스트라 제 6회 정기연주회 ''''나의 조국'''',예술극장 극장2,"마에스트로 필하모닉 오케스트라 제 6회 정기연주회 ‘나의 조국(Ma Vlast)’은 나라에 대한 애국심, 조국을 그리워하는 향수가 담긴 곡 연주",2016-11-12,2016-11-12,19:00 ~ 20:30,null,무료,아시아문화원,국립아시아문화전당,1899-5566,null,null,전석 무료,만7세이상,null,null,https://www.acc.go.kr/board/schedule/performance/1094,"홈페이지예약, 현장접수",Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
1965,(광주)투르크권 문화예술축제,예술극장 극장2,"<문화를 통해 천년의 우정을 나누다> 외교부가 투르크권 5개국 문화를 소개하는 ‘투르크권 문화예술축제(Turkic Culture Festival)'''' 입니다.  광주에서는 터키, 투르크메니스탄의 수준 높고 다채로운 문화예술을 소개합니다.",2016-11-10,2016-11-10,19:00 ~ 20:20,null,무료,아시아문화원,국립아시아문화전당,1899-5566,null,null,무료,null,null,null,https://www.acc.go.kr/board/schedule/performance/963,네이버 예약   최하단 예매하기 버튼을 눌러주세요.,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
1966,늦어도 11월에는-소설가가 들려주는 문학 속 사랑 이야기,문화정보원 B3 극장3,시대와 국적을 뛰어넘는 매혹적인 사랑 이야기를 다룬 문학작품을 들려주는 인문학 강의,2016-11-09,2016-11-09,19:00~ 21:00,null,무료,아시아문화원,국립아시아문화전당,1899-5566,null,null,무료(선착순),만 12세 미만일 경우 보호자 동반,null,null,https://www.acc.go.kr/board/schedule/education/1040,"홈페이지 신청, 현장신청",Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
1967,제11회 라포르 색소폰 앙상블,예술극장 극장2,"< 가을밤, 음악에 물들다 > 클래식,가요,민요,영화음악 등 다양한 음악으로 구성되어 있어 가을밤 광주시민이 하나되는 즐거움의 축제입니다.  음악을 사랑하고 색소폰을 사랑하는 라포르 색소폰 앙상블을 소개합니다.",2016-11-08,2016-11-08,19:30,null,유료,아시아문화원,국립아시아문화전당,1899-5566,null,null,"20,000원",null,null,null,https://www.acc.go.kr/board/schedule/performance/1020,현장 접수,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
1968,소리동화<부케티노>,예술극장 극장1,오감을 사로잡는 특별한 어린이 공연 ‘프랑스 아동문학의 아버지‘ 샤를 페로의 명작동화 <엄지동자>가 소리동화<부케티노>로 재탄생,2016-11-08,2016-11-13,17:30/20:00,null,유료,아시아문화원,국립아시아문화전당,1899-5566,null,null,"15,000",만7세이상,null,null,https://www.acc.go.kr/board/schedule/child/1075,사전예약/현장신청,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
1969,종이창문,나눔광장,"국내외 유수의 페스티벌에서의 수상에 빛나는 멀티미디어 퍼포먼스의 새로운 체험 그림 속으로 들어간 사람 특별한 위트, 유쾌한 상상력",2016-11-06,2016-11-06,18:00~19:00 20:00~21:00,null,무료,아시아문화원,국립아시아문화전당,1899-5566,null,null,무료,전 연령,null,null,https://www.acc.go.kr/board/schedule/child/947,자유관람,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
1970,남평문씨 대종회 제27차 정기총회,장충체육관 주체육관,정기총회,2019-04-13,2019-04-13,14:00,null,무료,남평문씨대종회,남평문씨대종회,null,null,null,null,null,null,null,null,null,null,서울특별시 중구 동호로 241 장충체육관,null,37.5586394894,127.0066775130,2019-05-30,B553774
1971,버블버블,나눔광장,"어렸을 적 누구나 가지고 놀던 비눗방울, 따뜻하고 섬세한 비눗방울 공연과 함께 동심의 세계로 빠져볼까요?",2016-11-05,2016-11-05,"14:00~14:30,16:00~16:30 어린이문화원 지하 2층 로비 18:00~18:30 나눔광장",null,무료,아시아문화원,국립아시아문화전당,1899-5566,null,null,무료,전 연령,null,null,https://www.acc.go.kr/board/schedule/child/944,null,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
1972,홍신자: 네 개의 벽,극장오픈홀,한국 현대무용의 선구자 홍신자와 현대예술의 거장 존 케이지의 리바이벌 공연.,2016-11-25,2016-11-25,17:00 ~ 18:00,null,무료,아시아문화원,국립아시아문화전당,1899-5566,null,null,무료,만 7세 이상,null,null,https://www.acc.go.kr/board/schedule/performance/1119,null,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
1973,재팬 모던 앙상블,아틀리에1,‘아시아의 소리＇를 주제로 한 세계  유명 작곡가들의 창작곡 콘서트,2016-11-25,2016-11-25,15:00 ~ 16:30,null,유료,아시아문화원,국립아시아문화전당,1899-5566,null,null,"20,000원 (비지정석)",만 7세 이상,null,null,https://www.acc.go.kr/board/schedule/performance/1118,홈페이지 신청 현장 신청,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
1974,대만 소거인 챔버 오케스트라,예술극장 극장2,대만과 홍콩을 대표하는 동시대 작곡가와 중국 악기의 랑데부,2016-11-25,2016-11-25,19:30 ~ 21:00,null,유료,아시아문화원,국립아시아문화전당,1899-5566,null,null,"20,000원(비지정석)",만 7세 이상,null,null,https://www.acc.go.kr/board/schedule/performance/1121,홈페이지 신청 현장 신청,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
1975,"2016 전국어린이콘텐츠박람회 상상가득, 놀이가득",어린이문화원 일대,국내외 어린이문화기관의 우수 콘텐츠가 한자리에 모입니다. 일반인 및 어린이에게 다양한 어린이콘텐츠 체험의 장을 제공합니다.,2016-11-25,2016-12-11,10:00 ~ 18:00,null,무료,아시아문화원,국립아시아문화전당,1899-5566,null,20,무료,전연령,null,null,https://www.acc.go.kr/board/schedule/child/1140,"홈페이지 신청, 현장신청",Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
1976,<아시아를 위한 심포니> 축하공연,극장오픈홀,<아시아를 위한 심포니> 축하공연. 남도의 멋을 알리는 전통공연.,2016-11-24,2016-11-24,17:30 ~ 18:00,null,무료,아시아문화원,국립아시아문화전당,1899-5566,null,null,무료,만 7세 이상,null,null,https://www.acc.go.kr/board/schedule/performance/1115,null,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
1977,그림책 인문학,"아카데미 A,B,C실","아이들이 가장 처음 만나는 책, 그림책은 글과 그림이 합쳐진 독특한 서사로 이루어진 문학작품. 우리 아이들이 처음 서사를 접하는 통로, 그림책은 글과 그림이 합쳐진 독특한 예술작품입니다. 전세계의 뛰어난 그림책을 소개하고 그림책 창작 이론, 그 속에 담긴 인문학을 소개하는 강좌입니다. 우리아이와 함께 그림책을 제대로 감상하고 그것을 통해 아이와 교류하고",2016-11-24,2016-11-24,10:00 ~ 18:00,null,유료,아시아문화원,국립아시아문화전당,1899-5566,null,null,"60,000원",제한없음,null,null,https://www.acc.go.kr/board/schedule/education/885,null,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
1978,아시안 비트,예술극장 극장2,아시아 고유한 리듬을 찾아가는 타악 콘서트. ACC 위촉 제작 공연,2016-11-24,2016-11-24,21:30 ~ 22:30,null,유료,아시아문화원,국립아시아문화전당,1899-5566,null,null,"20,000원 (비지정석)",만 7세 이상,null,null,https://www.acc.go.kr/board/schedule/performance/1117,홈페이지 신청 현장 신청,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
1979,아시아를 위한 심포니,극장2 외 3곳,국립아시아 문화전당 개관 1주년 페스티벌 공연,2016-11-24,2016-11-27,11:00 ~ 23:00,null,무료,아시아문화원,국립아시아문화전당,1899-5566,null,null,"무료 ~ 30,000원",만 7세이상,null,null,https://www.acc.go.kr/board/schedule/event/1093,null,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
1980,node 5:5,문화창조원 복합1관,"‘창제작센터’와 레지던시 프로그램 ‘키네틱 미디어 랩’의 기획·제작 전시로서 높이 18m, 너비 50m의 복합 1관 공간을 가득 채우는 사운드와 레이저로 조영되는 이미지가 융합된 작품입니다. 전시 기간 동안 작품이 완성되어가는 과정을 관객과 공유합니다.",2016-11-24,2017-03-26,"(화~일) : 10:00 ~ 18:00 (수, 토) : 10:00 ~ 19:00",null,유료,아시아문화원,국립아시아문화전당,1899-5566,null,null,"창조원 전시 패키지( 일반 7,000원 / 청(소)년 5,000원 / 어린이 3,000원)",만7세이상,null,null,https://www.acc.go.kr/board/schedule/exhibition/1203,"홈페이지, 현장발권",Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
1981,드라마텐트 IN ASIA ‘할아버지와 할머니는 콩과 참깨를 심었다＇,어린이문화원 매표소 앞 로비,잠깐 잠이 든 사이 벌어진 콩과 참깨 도난 사건,2016-11-24,2016-11-27,11:00/14:00,null,무료,아시아문화원,국립아시아문화전당,1899-5566,null,null,무료,모든연령,null,null,https://www.acc.go.kr/board/schedule/child/1072,자유관람,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
1982,2016 ACC 메이커스 프로젝트,민주평화교류원 지하2층,시민들이 함께 만들어가는 업사이클링 up-cycling,2016-11-24,2016-11-27,10:00 ~ 18:00,null,무료,아시아문화원,국립아시아문화전당,1899-5566,null,60,무료,"만7세이상, 개인, 가족",null,null,https://www.acc.go.kr/board/schedule/education/1165,현장참여,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
1983,ACT 페스티벌,콘퍼런스홀 등 5곳,"창제작센터의 미래지향적인 프로젝트와 콘텐츠를 소개하고 국내외 전문가들과 창의적이고 혁신적인 아이디어를 교류하는 장으로, 다양한 프로그램을 4일간 선보입니다.",2016-11-24,2016-11-27,10:00 ~ 21:00,null,유료,아시아문화원,국립아시아문화전당,1899-5566,null,null,"1 DAY 10,000원 4 DAY 30,000원 워크숍 10,000원 * 조기예매 20 (11월20일까지)","관련 전문가 및 준전문가, 일반시민, 학생 등",null,null,https://www.acc.go.kr/board/schedule/event/1103,홈페이지 신청,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
1984,광주시립교향악단(개막공연),예술극장 극장1,"<아시아를 위한 심포니>의 시작을 알리는 개막 공연. 한국, 독일, 미국, 중국의 동시대 작곡가들의 작품을 광주시립교향악단이 함께하는 무대",2016-11-24,2016-11-24,19:30 ~ 21:00,null,유료,아시아문화원,국립아시아문화전당,1899-5566,null,null,"30,000원 (비지정석)",만 7세 이상,null,null,https://www.acc.go.kr/board/schedule/performance/1116,홈페이지 신청   현장 신청,Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
1985,클럽 몬스터 (Club Monster),문화창조원 복합2관,대중음악과 현대미술이 만나는 서브컬쳐 클럽. 영혼이 젊은 관람객 누구라도 무료로 참여할 수 있는  댄스와 음악이 있는 쿨(Cool)-현대미술전시.,2016-11-23,2017-02-26,"(화)~(일) : 10:00 ~ 18:00 (수,토) : 10:00 ~ 19:00",null,무료,아시아문화원,국립아시아문화전당,1899-5566,null,null,무료,만7세이상,null,null,https://www.acc.go.kr/board/schedule/exhibition/1132,예매없음(자유관람),Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
1986,변사가 된 영화수집광,라이브러리파크,"이 시대 영화광들은 어떤 영화들을 소장하고 있을까.  각 분야 전문가들의 애장목록들을 공개하고, ‘인생 영화‘ 가 된 배경과 영화를 읽어내는 방법들을 관객들과 공유한다.",2016-11-23,2016-12-14,14:00 ~ 16:30,null,무료,아시아문화원,국립아시아문화전당,1899-5566,null,null,무료,전 연령 가능 (12세 이하는 보호자 동반),null,null,https://www.acc.go.kr/board/schedule/event/1099,"홈페이지 신청, 현장신청",Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
1987,ACC트래블라운지 ?여행자의 서재,민주평화교류원(지하1층),"국립아시아문화전당은 개관 1주년을 맞아 <ACC트래블라운지-여행자의 서재>의 문을 엽니다<ACC 트래블라운지>는 ‘아시아로의 여행, 나만의 여행만들기, 그 영감을 깨우는 공간＇을 주제로 책, 음반, 여행상품 큐레이팅 서비스 및 여행의 기술 렉처, 명사와 함께하는 여행자 콘서트 등의 시민 여가 프로그램을 선보입니다.",2016-11-23,2016-12-23,12:00 ~ 21:00,null,무료,아시아문화원,국립아시아문화전당,1899-5566,null,null,무료,만12세이상,null,null,https://www.acc.go.kr/board/schedule/event/1138,"여행의 기술, 여행자콘서트  홈페이지 예약",Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
1988,< This Moment : 태국 >,라이브러리파크,90년대 이후부터 오늘날까지 우리나라처럼 치열한 민주화 과정을 겪고있는 나라 ‘태국’을 11인의 영상 작가 작품으로 살펴보고자 한다.,2016-11-23,2017-02-26,"(화)~(일) : 10:00 ~ 18:00 (수,토) : 10:00 ~ 19:00",null,무료,아시아문화원,국립아시아문화전당,1899-5566,null,null,무료,null,null,null,https://www.acc.go.kr/board/schedule/exhibition/1129,예매없음(자유관람),Y,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542,2019-09-10,B553558
